product_id,product_name,피부타입,formula_group,skin_건성,skin_민감성,skin_복합성,skin_약건성,skin_중성,skin_지성,skin_트러블성,v3_count_humectant,v3_count_emollient,v3_count_occlusive,v3_count_barrier,v3_count_soothing,v3_count_active,v3_count_fragrance,v3_count_acid_exfoliant,v3_count_silicone,v3_count_peptide,v3_count_botanical_extract,v3_count_oil_butter,v4_sensory_count_light_ester,v4_sensory_count_volatile_silicone,v4_sensory_count_nonvolatile_silicone,v4_sensory_count_hydrocarbon_occlusive,v4_sensory_count_fatty_alcohol,v4_sensory_count_plant_oil,v4_sensory_count_wax_butter,v4_sensory_count_essential_oil,v4_has_niacinamide,v4_niacinamide_top10,v4_niacinamide_prominence,v4_has_panthenol,v4_panthenol_top10,v4_panthenol_prominence,v4_has_ceramide,v4_ceramide_prominence,v4_has_salicylic,v4_salicylic_prominence,v4_has_cholesterol,v4_has_fatty_acid,v4_acid_exact_count,v4_rule_dry_hydration_completeness,v4_rule_dry_barrier_lipid_completeness,v4_rule_sensitive_recovery_system,v4_rule_sensitive_fragrance_load,v4_rule_sensitive_acid_load,v4_rule_sensitive_essential_oil_load,v4_rule_oily_niacinamide_prominence,v4_rule_oily_heavy_load,v4_rule_oily_light_system,v4_rule_trouble_niacinamide_ceramide,v4_rule_trouble_salicylic_barrier,v4_rule_acid_without_barrier_compensation,v4_evidence_support_score,v4_evidence_caution_score,v4_evidence_conflict_score
A000000200356,닥터디퍼런트 비타리프트 에이 포르테,약건성,edf958c15abf99d7644c454a15f3e150,0,0,0,1,0,0,0,4,3,2,5,0,3,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0,0.0,1,0.30000000000000004,0,0.0,1,1,0,0.712450258048322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352450258048322,0.0,0.0
A000000200356,닥터디퍼런트 비타리프트 에이 포르테,지성,edf958c15abf99d7644c454a15f3e150,0,0,0,0,0,1,0,4,3,2,5,0,3,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0,0.0,1,0.30000000000000004,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25639747477898106,0.13115644676245553,0.0,0.0,0.0,0.0,0.0,0.0
A000000200356,닥터디퍼런트 비타리프트 에이 포르테,복합성,edf958c15abf99d7644c454a15f3e150,0,0,1,0,0,0,0,4,3,2,5,0,3,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0,0.0,1,0.30000000000000004,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200356,닥터디퍼런트 비타리프트 에이 포르테,민감성,edf958c15abf99d7644c454a15f3e150,0,1,0,0,0,0,0,4,3,2,5,0,3,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0,0.0,1,0.30000000000000004,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200356,닥터디퍼런트 비타리프트 에이 포르테,트러블성,edf958c15abf99d7644c454a15f3e150,0,0,0,0,0,0,1,4,3,2,5,0,3,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0,0.0,1,0.30000000000000004,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200356,닥터디퍼런트 비타리프트 에이 포르테,중성,edf958c15abf99d7644c454a15f3e150,0,0,0,0,1,0,0,4,3,2,5,0,3,0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,0,0,0.0,1,0.30000000000000004,0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200666,토리든 셀메이징 저분자 콜라겐 탄력 크림,건성,4f72fde8ec3ffffd8a30cd23dfca3f21,1,0,0,0,0,0,0,17,4,1,1,2,3,0,0,1,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.9298245614035088,1,0,0.7543859649122807,0,0.0,0,0.0,0,0,0,0.6972971345704341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6972971345704341,0.0,0.0
A000000200666,토리든 셀메이징 저분자 콜라겐 탄력 크림,약건성,4f72fde8ec3ffffd8a30cd23dfca3f21,0,0,0,1,0,0,0,17,4,1,1,2,3,0,0,1,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.9298245614035088,1,0,0.7543859649122807,0,0.0,0,0.0,0,0,0,0.6972971345704341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6972971345704341,0.0,0.0
A000000200666,토리든 셀메이징 저분자 콜라겐 탄력 크림,지성,4f72fde8ec3ffffd8a30cd23dfca3f21,0,0,0,0,0,1,0,17,4,1,1,2,3,0,0,1,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.9298245614035088,1,0,0.7543859649122807,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9298245614035088,0.09836733507184164,0.26231289352491105,0.0,0.0,0.0,0.7438596491228071,0.0,0.0
A000000200666,토리든 셀메이징 저분자 콜라겐 탄력 크림,복합성,4f72fde8ec3ffffd8a30cd23dfca3f21,0,0,1,0,0,0,0,17,4,1,1,2,3,0,0,1,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.9298245614035088,1,0,0.7543859649122807,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200666,토리든 셀메이징 저분자 콜라겐 탄력 크림,민감성,4f72fde8ec3ffffd8a30cd23dfca3f21,0,1,0,0,0,0,0,17,4,1,1,2,3,0,0,1,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.9298245614035088,1,0,0.7543859649122807,0,0.0,0,0.0,0,0,0,0.0,0.0,0.6288836021376135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018641290260545,0.0,0.0
A000000200666,토리든 셀메이징 저분자 콜라겐 탄력 크림,트러블성,4f72fde8ec3ffffd8a30cd23dfca3f21,0,0,0,0,0,0,1,17,4,1,1,2,3,0,0,1,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.9298245614035088,1,0,0.7543859649122807,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200666,토리든 셀메이징 저분자 콜라겐 탄력 크림,중성,4f72fde8ec3ffffd8a30cd23dfca3f21,0,0,0,0,1,0,0,17,4,1,1,2,3,0,0,1,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,0.9298245614035088,1,0,0.7543859649122807,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200725,아벤느 시칼파트 플러스 SOS 리페어 크림,건성,68591b1b3cc34d35742803d57ec9f797,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.5298325815428024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298325815428024,0.0,0.0
A000000200725,아벤느 시칼파트 플러스 SOS 리페어 크림,약건성,68591b1b3cc34d35742803d57ec9f797,0,0,0,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.5298325815428024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298325815428024,0.0,0.0
A000000200725,아벤느 시칼파트 플러스 SOS 리페어 크림,지성,68591b1b3cc34d35742803d57ec9f797,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5322264586051256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200725,아벤느 시칼파트 플러스 SOS 리페어 크림,복합성,68591b1b3cc34d35742803d57ec9f797,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200725,아벤느 시칼파트 플러스 SOS 리페어 크림,민감성,68591b1b3cc34d35742803d57ec9f797,0,1,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200725,아벤느 시칼파트 플러스 SOS 리페어 크림,트러블성,68591b1b3cc34d35742803d57ec9f797,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200725,아벤느 시칼파트 플러스 SOS 리페어 크림,중성,68591b1b3cc34d35742803d57ec9f797,0,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200804,마몽드 플로라 글로우 로즈 스무딩 크림,건성,f8555c9822284f26fd7d121e54dc0921,1,0,0,0,0,0,0,9,3,1,0,0,2,1,1,1,0,1,3,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0.6622572148235878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622572148235878,0.0,0.0
A000000200804,마몽드 플로라 글로우 로즈 스무딩 크림,약건성,f8555c9822284f26fd7d121e54dc0921,0,0,0,1,0,0,0,9,3,1,0,0,2,1,1,1,0,1,3,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0.6622572148235878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6622572148235878,0.0,0.0
A000000200804,마몽드 플로라 글로우 로즈 스무딩 크림,지성,f8555c9822284f26fd7d121e54dc0921,0,0,0,0,0,1,0,9,3,1,0,0,2,1,1,1,0,1,3,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2925847950347342,0.3418632997053081,0.0,0.0,0.0,0.0,0.0,0.0
A000000200804,마몽드 플로라 글로우 로즈 스무딩 크림,복합성,f8555c9822284f26fd7d121e54dc0921,0,0,1,0,0,0,0,9,3,1,0,0,2,1,1,1,0,1,3,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000200804,마몽드 플로라 글로우 로즈 스무딩 크림,민감성,f8555c9822284f26fd7d121e54dc0921,0,1,0,0,0,0,0,9,3,1,0,0,2,1,1,1,0,1,3,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.6321205588285577,0.6321205588285577,0.0,0.0,0.0,0.0,0.0,0.0,0.6321205588285577,0.0,0.9153105691837515,0.0
A000000200804,마몽드 플로라 글로우 로즈 스무딩 크림,트러블성,f8555c9822284f26fd7d121e54dc0921,0,0,0,0,0,0,1,9,3,1,0,0,2,1,1,1,0,1,3,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6321205588285577,0.0,0.12642411176571153,0.0
A000000200804,마몽드 플로라 글로우 로즈 스무딩 크림,중성,f8555c9822284f26fd7d121e54dc0921,0,0,0,0,1,0,0,9,3,1,0,0,2,1,1,1,0,1,3,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000202893,에스네이처 아쿠아 오아시스 수분 젤크림,건성,34fcc78def05e74a58fd58aa0d24b4af,1,0,0,0,0,0,0,12,0,2,0,1,0,0,0,2,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000202893,에스네이처 아쿠아 오아시스 수분 젤크림,약건성,34fcc78def05e74a58fd58aa0d24b4af,0,0,0,1,0,0,0,12,0,2,0,1,0,0,0,2,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000202893,에스네이처 아쿠아 오아시스 수분 젤크림,지성,34fcc78def05e74a58fd58aa0d24b4af,0,0,0,0,0,1,0,12,0,2,0,1,0,0,0,2,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418632997053081,0.0,0.0,0.0,0.0,0.0,0.0
A000000202893,에스네이처 아쿠아 오아시스 수분 젤크림,복합성,34fcc78def05e74a58fd58aa0d24b4af,0,0,1,0,0,0,0,12,0,2,0,1,0,0,0,2,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000202893,에스네이처 아쿠아 오아시스 수분 젤크림,민감성,34fcc78def05e74a58fd58aa0d24b4af,0,1,0,0,0,0,0,12,0,2,0,1,0,0,0,2,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000202893,에스네이처 아쿠아 오아시스 수분 젤크림,트러블성,34fcc78def05e74a58fd58aa0d24b4af,0,0,0,0,0,0,1,12,0,2,0,1,0,0,0,2,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000202893,에스네이처 아쿠아 오아시스 수분 젤크림,중성,34fcc78def05e74a58fd58aa0d24b4af,0,0,0,0,1,0,0,12,0,2,0,1,0,0,0,2,0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000203831,스킨푸드 블루 캐모마일 히알루로닉 수분크림,건성,4654418d796d0139c278bed1fadd2c5a,1,0,0,0,0,0,0,12,2,0,1,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8787878787878788,1,0,0.696969696969697,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000203831,스킨푸드 블루 캐모마일 히알루로닉 수분크림,약건성,4654418d796d0139c278bed1fadd2c5a,0,0,0,1,0,0,0,12,2,0,1,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8787878787878788,1,0,0.696969696969697,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000203831,스킨푸드 블루 캐모마일 히알루로닉 수분크림,지성,4654418d796d0139c278bed1fadd2c5a,0,0,0,0,0,1,0,12,2,0,1,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8787878787878788,1,0,0.696969696969697,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.0,0.13115644676245553,0.0,0.0,0.0,0.7030303030303031,0.0,0.0
A000000203831,스킨푸드 블루 캐모마일 히알루로닉 수분크림,복합성,4654418d796d0139c278bed1fadd2c5a,0,0,1,0,0,0,0,12,2,0,1,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8787878787878788,1,0,0.696969696969697,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000203831,스킨푸드 블루 캐모마일 히알루로닉 수분크림,민감성,4654418d796d0139c278bed1fadd2c5a,0,1,0,0,0,0,0,12,2,0,1,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8787878787878788,1,0,0.696969696969697,0,0.0,0,0.0,0,0,0,0.0,0.0,0.6736273621134925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3233411338144764,0.0,0.0
A000000203831,스킨푸드 블루 캐모마일 히알루로닉 수분크림,트러블성,4654418d796d0139c278bed1fadd2c5a,0,0,0,0,0,0,1,12,2,0,1,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8787878787878788,1,0,0.696969696969697,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000203831,스킨푸드 블루 캐모마일 히알루로닉 수분크림,중성,4654418d796d0139c278bed1fadd2c5a,0,0,0,0,1,0,0,12,2,0,1,3,3,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8787878787878788,1,0,0.696969696969697,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000204308,바이오힐보 프로바이오덤 콜라겐 리모델링 크림,건성,c7c3ce873d886a1a859d9ca71a5f8457,1,0,0,0,0,0,0,10,3,3,5,2,17,1,2,4,12,5,0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1,0,0.7424242424242424,1,0.5,1,0.28787878787878785,0,1,2,0.8349109058491542,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261577572515821,0.0,0.0
A000000204308,바이오힐보 프로바이오덤 콜라겐 리모델링 크림,약건성,c7c3ce873d886a1a859d9ca71a5f8457,0,0,0,1,0,0,0,10,3,3,5,2,17,1,2,4,12,5,0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1,0,0.7424242424242424,1,0.5,1,0.28787878787878785,0,1,2,0.8349109058491542,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.261577572515821,0.0,0.0
A000000204308,바이오힐보 프로바이오덤 콜라겐 리모델링 크림,지성,c7c3ce873d886a1a859d9ca71a5f8457,0,0,0,0,0,1,0,10,3,3,5,2,17,1,2,4,12,5,0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1,0,0.7424242424242424,1,0.5,1,0.28787878787878785,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19421745996289255,0.2589566132838567,0.0,0.0,0.0,0.0,0.0,0.0
A000000204308,바이오힐보 프로바이오덤 콜라겐 리모델링 크림,복합성,c7c3ce873d886a1a859d9ca71a5f8457,0,0,1,0,0,0,0,10,3,3,5,2,17,1,2,4,12,5,0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1,0,0.7424242424242424,1,0.5,1,0.28787878787878785,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000204308,바이오힐보 프로바이오덤 콜라겐 리모델링 크림,민감성,c7c3ce873d886a1a859d9ca71a5f8457,0,1,0,0,0,0,0,10,3,3,5,2,17,1,2,4,12,5,0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1,0,0.7424242424242424,1,0.5,1,0.28787878787878785,0,1,2,0.0,0.0,0.8340667228748998,0.6321205588285577,0.8646647167633873,0.0,0.0,0.0,0.0,0.0,0.0,0.07097600208565653,0.40035202697995187,0.9072614405899749,0.36322395674094765
A000000204308,바이오힐보 프로바이오덤 콜라겐 리모델링 크림,트러블성,c7c3ce873d886a1a859d9ca71a5f8457,0,0,0,0,0,0,1,10,3,3,5,2,17,1,2,4,12,5,0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1,0,0.7424242424242424,1,0.5,1,0.28787878787878785,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9580788074976406,0.07097600208565653,0.19161576149952814,0.014195200417131307,0.0027200241375670347
A000000204308,바이오힐보 프로바이오덤 콜라겐 리모델링 크림,중성,c7c3ce873d886a1a859d9ca71a5f8457,0,0,0,0,1,0,0,10,3,3,5,2,17,1,2,4,12,5,0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1,0,0.7424242424242424,1,0.5,1,0.28787878787878785,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000204949,센텔리안24 마데카 크림 타임 리버스,건성,f588029a4c0bb098cf3d5f29947b01ba,1,0,0,0,0,0,0,15,8,6,5,15,8,3,0,2,1,9,19,1.0,1.0,1.0,1.0,2.0,12.0,3.0,7.0,1,1,0.9345794392523364,1,0,0.6542056074766356,1,0.36448598130841126,0,0.0,0,0,0,0.9748823722849063,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1882157056182396,0.0,0.0
A000000204949,센텔리안24 마데카 크림 타임 리버스,약건성,f588029a4c0bb098cf3d5f29947b01ba,0,0,0,1,0,0,0,15,8,6,5,15,8,3,0,2,1,9,19,1.0,1.0,1.0,1.0,2.0,12.0,3.0,7.0,1,1,0.9345794392523364,1,0,0.6542056074766356,1,0.36448598130841126,0,0.0,0,0,0,0.9748823722849063,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1882157056182396,0.0,0.0
A000000204949,센텔리안24 마데카 크림 타임 리버스,지성,f588029a4c0bb098cf3d5f29947b01ba,0,0,0,0,0,1,0,15,8,6,5,15,8,3,0,2,1,9,19,1.0,1.0,1.0,1.0,2.0,12.0,3.0,7.0,1,1,0.9345794392523364,1,0,0.6542056074766356,1,0.36448598130841126,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9345794392523364,0.8029938242781463,0.4730197464677636,0.0,0.0,0.0,0.7476635514018692,0.0,0.0
A000000204949,센텔리안24 마데카 크림 타임 리버스,복합성,f588029a4c0bb098cf3d5f29947b01ba,0,0,1,0,0,0,0,15,8,6,5,15,8,3,0,2,1,9,19,1.0,1.0,1.0,1.0,2.0,12.0,3.0,7.0,1,1,0.9345794392523364,1,0,0.6542056074766356,1,0.36448598130841126,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000204949,센텔리안24 마데카 크림 타임 리버스,민감성,f588029a4c0bb098cf3d5f29947b01ba,0,1,0,0,0,0,0,15,8,6,5,15,8,3,0,2,1,9,19,1.0,1.0,1.0,1.0,2.0,12.0,3.0,7.0,1,1,0.9345794392523364,1,0,0.6542056074766356,1,0.36448598130841126,0,0.0,0,0,0,0.0,0.0,0.9716743381598422,0.950212931632136,0.0,0.9990881180344455,0.0,0.0,0.0,0.0,0.0,0.0,0.46640368231672424,1.0479077232996292,0.48874802087508207
A000000204949,센텔리안24 마데카 크림 타임 리버스,트러블성,f588029a4c0bb098cf3d5f29947b01ba,0,0,0,0,0,0,1,15,8,6,5,15,8,3,0,2,1,9,19,1.0,1.0,1.0,1.0,2.0,12.0,3.0,7.0,1,1,0.9345794392523364,1,0,0.6542056074766356,1,0.36448598130841126,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0
A000000204949,센텔리안24 마데카 크림 타임 리버스,중성,f588029a4c0bb098cf3d5f29947b01ba,0,0,0,0,1,0,0,15,8,6,5,15,8,3,0,2,1,9,19,1.0,1.0,1.0,1.0,2.0,12.0,3.0,7.0,1,1,0.9345794392523364,1,0,0.6542056074766356,1,0.36448598130841126,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000000206053,넘버즈인 1번 판토텐산 액티브 수딩크림,건성,ab985fb3d31793bf4ba1e7a109d1b4c2,1,0,0,0,0,0,0,6,3,4,2,7,3,0,0,4,0,21,2,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1,1,0.9482758620689655,1,0,0.39655172413793105,0,0.0,0,0.0,0,0,0,0.8343493120799612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8343493120799612,0.0,0.0
